date,open,high,low,close,volume,foreign_ownership,code,name,source
2021-10-26,3039.82,3051.65,3030.53,3049.08,564559,0.0,KOSPI,KOSPI,naver-finance
2021-10-27,3045.83,3049.02,3019.0,3025.49,607875,0.0,KOSPI,KOSPI,naver-finance
2021-10-28,3023.17,3034.42,3009.55,3009.55,617256,0.0,KOSPI,KOSPI,naver-finance
2021-10-29,3025.67,3030.17,2965.4,2970.68,545833,0.0,KOSPI,KOSPI,naver-finance
2021-11-01,2984.18,2991.81,2976.87,2978.94,475382,0.0,KOSPI,KOSPI,naver-finance
2021-11-02,2995.58,3034.3,2995.58,3013.49,525853,0.0,KOSPI,KOSPI,naver-finance
2021-11-03,3020.36,3020.87,2969.01,2975.71,658648,0.0,KOSPI,KOSPI,naver-finance
2021-11-04,3000.92,3011.56,2978.07,2983.22,772023,0.0,KOSPI,KOSPI,naver-finance
2021-11-05,3003.53,3003.53,2953.96,2969.27,688027,0.0,KOSPI,KOSPI,naver-finance
2021-11-08,2965.36,2968.18,2930.9,2960.2,560205,0.0,KOSPI,KOSPI,naver-finance
2021-11-09,2958.15,2987.28,2949.17,2962.46,708773,0.0,KOSPI,KOSPI,naver-finance
2021-11-10,2947.46,2958.61,2924.36,2930.17,570931,0.0,KOSPI,KOSPI,naver-finance
2021-11-11,2911.41,2925.19,2903.72,2924.92,572859,0.0,KOSPI,KOSPI,naver-finance
2021-11-12,2945.95,2973.84,2938.27,2968.8,665733,0.0,KOSPI,KOSPI,naver-finance
2021-11-15,2989.68,3003.71,2979.96,2999.52,639395,0.0,KOSPI,KOSPI,naver-finance
2021-11-16,2995.68,3011.88,2985.34,2997.21,579646,0.0,KOSPI,KOSPI,naver-finance
2021-11-17,3004.02,3004.67,2957.7,2962.42,541489,0.0,KOSPI,KOSPI,naver-finance
2021-11-18,2959.26,2964.48,2937.53,2947.38,541652,0.0,KOSPI,KOSPI,naver-finance
2021-11-19,2951.06,2974.64,2948.07,2971.02,657093,0.0,KOSPI,KOSPI,naver-finance
2021-11-22,2983.38,3018.01,2980.73,3013.25,530959,0.0,KOSPI,KOSPI,naver-finance
2021-11-23,3013.16,3016.36,2992.14,2997.33,524233,0.0,KOSPI,KOSPI,naver-finance
2021-11-24,3006.34,3017.9,2981.02,2994.29,556640,0.0,KOSPI,KOSPI,naver-finance
2021-11-25,2996.74,2996.74,2973.24,2980.27,595969,0.0,KOSPI,KOSPI,naver-finance
2021-11-26,2973.04,2985.77,2930.31,2936.44,595597,0.0,KOSPI,KOSPI,naver-finance
2021-11-29,2906.15,2930.22,2890.78,2909.32,844400,0.0,KOSPI,KOSPI,naver-finance
2021-11-30,2932.71,2942.93,2822.73,2839.01,983556,0.0,KOSPI,KOSPI,naver-finance
2021-12-01,2860.12,2905.74,2837.03,2899.72,563927,0.0,KOSPI,KOSPI,naver-finance
2021-12-02,2874.64,2945.27,2874.64,2945.27,534461,0.0,KOSPI,KOSPI,naver-finance
2021-12-03,2935.93,2975.44,2927.55,2968.33,486749,0.0,KOSPI,KOSPI,naver-finance
2021-12-06,2954.82,2983.5,2932.49,2973.25,479907,0.0,KOSPI,KOSPI,naver-finance
2021-12-07,2973.84,2992.31,2960.9,2991.72,541370,0.0,KOSPI,KOSPI,naver-finance
2021-12-08,3017.93,3036.13,2995.34,3001.8,488246,0.0,KOSPI,KOSPI,naver-finance
2021-12-09,3007.0,3029.57,3001.55,3029.57,513445,0.0,KOSPI,KOSPI,naver-finance
2021-12-10,3008.7,3017.64,2998.29,3010.23,451599,0.0,KOSPI,KOSPI,naver-finance
2021-12-13,3019.67,3043.83,3000.51,3001.66,375828,0.0,KOSPI,KOSPI,naver-finance
